%time,t(ns),field.orientation.x,field.orientation.y,field.orientation.z,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,t(s)
1.63E+18,9899980032,0.011783213,-0.006167445,0.007418947,0.036082412,0.475779891,-0.233959094,9.899980032
1.63E+18,9910030080,0.011444108,-0.006147765,0.007573012,0.027678612,0.450991541,0.005843369,9.91003008
1.63E+18,9920010240,0.011093538,-0.006025814,0.007704976,0.028406237,-0.060583107,0.043476384,9.92001024
1.63E+18,9930050048,0.010841744,-0.005927694,0.007891862,0.042790466,0.064395629,-0.142211244,9.930050048
1.63E+18,9940010240,0.010899637,-0.005921505,0.008103836,0.040049752,0.613489568,-0.045107018,9.94001024
1.63E+18,9951560192,0.011308317,-0.006063461,0.008256478,0.028039298,0.582036614,0.789276898,9.951560192
1.63E+18,9959970048,0.011922317,-0.006435757,0.008409707,0.037891922,0.484721839,1.251233816,9.959970048
1.63E+18,9970030080,0.01243391,-0.006959714,0.008654407,0.057887768,0.594454646,0.310199589,9.97003008
1.63E+18,9980050176,0.01264775,-0.00739268,0.008957036,0.059611307,0.813414335,-0.181105942,9.980050176
1.63E+18,9989970176,0.012624849,-0.007494812,0.009212412,0.046807378,0.882788062,0.078021318,9.989970176
1.63E+18,9999990016,0.012495062,-0.007223826,0.009426924,0.041248425,1.005378723,-0.037580941,9.999990016
1.63E+18,10009990144,0.012338126,-0.006691639,0.00961428,0.035577319,0.759890318,0.080794379,10.00999014
1.63E+18,10019990016,0.012294256,-0.006181841,0.009796638,0.039468846,0.51522845,-0.018608777,10.01999002
1.63E+18,10030010112,0.012495967,-0.005824443,0.009995559,0.039662957,0.676056862,0.073059484,10.03001011
1.63E+18,10039980032,0.012714725,-0.005446158,0.010180831,0.038680351,0.519509912,0.634131789,10.03998003
1.63E+18,10049970176,0.01267488,-0.005063714,0.010403927,0.049224871,0.722602069,0.860565126,10.04997018
1.63E+18,10059980032,0.012477481,-0.004755317,0.010640609,0.043590666,1.04164207,0.809903443,10.05998003
1.63E+18,10069980160,0.012331897,-0.004441677,0.010828956,0.035830327,0.803072453,1.043717265,10.06998016
1.63E+18,10079980032,0.012803936,-0.004369314,0.01095902,0.04597363,0.671761513,1.80916369,10.07998003
1.63E+18,10090000128,0.012809403,-0.004380777,0.011220451,0.057138837,0.693770707,1.713258028,10.09000013
1.63E+18,10100060160,0.013014844,-0.004859931,0.011521674,0.062290535,0.599760711,1.078860283,10.10006016
1.63E+18,10110040064,0.013302879,-0.005580476,0.011826945,0.06204522,0.621740103,1.018787622,10.11004006
1.63E+18,10120080128,0.013517944,-0.00608603,0.012141807,0.065350303,0.772513568,0.430271387,10.12008013
1.63E+18,10130030080,0.013547228,-0.006146344,0.012460282,0.061039544,0.831316233,-0.258154213,10.13003008
1.63E+18,10139960064,0.013403007,-0.005904058,0.012726315,0.048748614,0.627777517,0.108233348,10.13996006
1.63E+18,10149970176,0.01318305,-0.005650893,0.012946085,0.041607398,0.66638422,0.27205354,10.14997018
1.63E+18,10159960064,0.012867585,-0.005407633,0.013147154,0.040238209,0.888565004,0.250860155,10.15996006
1.63E+18,10170000128,0.012385394,-0.005076765,0.013371866,0.047899357,0.905676663,0.336603105,10.17000013
1.63E+18,10179950080,0.011847633,-0.004711944,0.013614289,0.045500819,0.90782851,0.190125078,10.17995008
1.63E+18,10189980160,0.011364041,-0.004332963,0.013805647,0.032484276,0.861962318,0.513749242,10.18998016
1.63E+18,10200020224,0.010898895,-0.004038633,0.013950536,0.027404918,0.604400694,1.32360208,10.20002022
1.63E+18,10210020096,0.010459552,-0.00392052,0.014107135,0.034558938,0.281645268,1.415309787,10.2100201
1.63E+18,10219980032,0.010101009,-0.003991885,0.014320844,0.04694689,0.115173057,1.16575563,10.21998003
1.63E+18,10229970176,0.009770452,-0.004314002,0.014584207,0.055361643,0.482430458,1.315349221,10.22997018
1.63E+18,10239950080,0.00949668,-0.004773645,0.014865137,0.055420049,0.830349743,0.909311354,10.23995008
1.63E+18,10249950208,0.009353187,-0.005142462,0.015111312,0.042671298,0.737189174,0.359814823,10.24995021
1.63E+18,10259970048,0.009413081,-0.005270169,0.015273004,0.029872274,0.209633753,-0.23423551,10.25997005
1.63E+18,10270020096,0.009578122,-0.005257804,0.015437824,0.036391722,0.40014267,-0.538956702,10.2700201
1.63E+18,10280040192,0.010369889,-0.005536215,0.015641212,0.023934388,0.869434893,-0.226823747,10.28004019
1.63E+18,10289970176,0.010644573,-0.005534629,0.015713757,0.014369058,0.463908315,-0.571548223,10.28997018
1.63E+18,10300000256,0.010829025,-0.005444182,0.015797027,0.017880747,0.744428396,-0.478996336,10.30000026
1.63E+18,10309950208,0.010954292,-0.005279024,0.015864526,0.011757441,0.835736036,-0.13862747,10.30995021
1.63E+18,10320010240,0.011099776,-0.004995443,0.015898209,0.005549715,0.462479115,0.256703585,10.32001024
1.63E+18,10330030080,0.011179905,-0.004697918,0.015949137,0.017651103,0.254382938,0.787654102,10.33003008
1.63E+18,10339950080,0.011210029,-0.004639276,0.016111432,0.043365034,0.568818986,0.760075033,10.33995008
1.63E+18,10350270208,0.011253673,-0.004841337,0.016358726,0.05130053,0.986960709,0.538101494,10.35027021
1.63E+18,10359960064,0.011349041,-0.005159982,0.016587773,0.041685483,1.131354332,0.978377283,10.35996006
1.63E+18,10370150144,0.011555258,-0.00541855,0.016761961,0.033794102,1.066881061,1.52553916,10.37015014
1.63E+18,10379950080,0.01175728,-0.005520818,0.016931625,0.036960153,0.877110839,1.058150053,10.37995008
1.63E+18,10389950208,0.011713838,-0.005478457,0.017133263,0.041604656,0.848709822,1.014099121,10.38995021
1.63E+18,10399960064,0.011367624,-0.005464204,0.017321805,0.033647105,1.125310421,1.187777758,10.39996006
1.63E+18,10409980160,0.01086861,-0.005468696,0.017452042,0.020780977,0.878066838,0.232119843,10.40998016
1.63E+18,10420010240,0.010264189,-0.005339815,0.017533495,0.011951822,0.833139479,-0.095347792,10.42001024
1.63E+18,10430020096,0.009797662,-0.005090933,0.01756049,0.000417168,0.878200233,-0.027031792,10.4300201
1.63E+18,10440000000,0.00965781,-0.004798264,0.017509649,-0.017557832,0.455507666,-0.101249322,10.44
1.63E+18,10450000128,0.009738306,-0.004538712,0.017396553,-0.020142353,0.014034997,0.26471591,10.45000013
1.63E+18,10459940096,0.009862485,-0.004429787,0.017362999,0.005474214,0.262767792,0.426207155,10.4599401
1.63E+18,10469980160,0.009875482,-0.004495653,0.017444808,0.021860264,0.596097469,0.089327358,10.46998016
1.63E+18,10479980032,0.010301332,-0.004894443,0.017534505,0.02878388,0.620140612,-0.077567533,10.47998003
1.63E+18,10489950208,0.010100561,-0.005081272,0.017700198,0.035202387,0.884597778,0.242673278,10.48995021
1.63E+18,10499950080,0.009967302,-0.005240721,0.017878534,0.036119351,0.971182108,0.648432493,10.49995008
1.63E+18,10509980160,0.009982342,-0.005436072,0.018067909,0.040991817,0.703295231,0.41597712,10.50998016
1.63E+18,10520040192,0.010061442,-0.005624769,0.018290963,0.047188605,0.61661458,0.176275447,10.52004019
1.63E+18,10530070016,0.009777705,-0.005697574,0.018683585,0.028532099,0.445103377,-0.31881389,10.53007002
1.63E+18,10549940224,0.009513482,-0.005321623,0.018793581,0.017841115,0.447619498,-0.677605391,10.54994022
1.63E+18,10560000000,0.009338063,-0.00471553,0.018845931,0.00509822,0.965759575,-0.490383983,10.56
1.63E+18,10569970176,0.009437725,-0.004092286,0.018817386,-0.010948463,1.017761707,0.113331974,10.56997018
1.63E+18,10579960064,0.009797899,-0.00374713,0.018733166,-0.015265503,0.777850449,0.713994741,10.57996006
1.63E+18,10589970176,0.010143938,-0.003828333,0.018691473,0.000307789,0.501840115,0.574138403,10.58997018
1.63E+18,10599990016,0.010339761,-0.004145096,0.018743174,0.018786121,0.55197835,0.272857249,10.59999002
1.63E+18,10609990144,0.010373817,-0.004464122,0.018873832,0.030308142,0.59248656,0.306702286,10.60999014
1.63E+18,10619980032,0.010334944,-0.004733174,0.019025996,0.029989572,0.460891366,0.313165575,10.61998003
1.63E+18,10630060032,0.010422031,-0.004867654,0.019167704,0.030003853,0.37720871,-0.086092442,10.63006003
1.63E+18,10639980032,0.010686207,-0.00492959,0.01933423,0.037508215,0.359129041,-0.275314867,10.63998003
1.63E+18,10659960064,0.011543443,-0.005397112,0.019658855,0.021757,0.200169846,0.31365025,10.65996006
1.63E+18,10669970176,0.011787782,-0.005375007,0.019749231,0.02018074,-0.690937996,-0.116314754,10.66997018
1.63E+18,10679980032,0.012209474,-0.005187867,0.01970474,0.019921175,-0.739008784,-0.280698001,10.67998003
1.63E+18,10690010112,0.011915572,-0.004437258,0.01975644,0.00147592,-1.346707344,0.173376441,10.69001011
1.63E+18,10700090112,0.011631686,-0.003560012,0.01969731,-0.018967029,-3.336864948,0.650500953,10.70009011
1.63E+18,10710000128,0.011470789,-0.002892763,0.019593296,-0.018640727,-3.81314683,1.168219805,10.71000013
1.63E+18,10719960064,0.01153299,-0.002733663,0.019525132,-0.009444574,-2.644164562,1.141267538,10.71996006
1.63E+18,10730050048,0.011760422,-0.002965781,0.019500415,0.001487175,-1.891048074,0.381030738,10.73005005
1.63E+18,10739980032,0.011981156,-0.003325622,0.019539597,0.012949171,-1.052100301,0.420789957,10.73998003
1.63E+18,10750000128,0.012097164,-0.003644332,0.019625382,0.02206181,-0.907292604,0.686789513,10.75000013
1.63E+18,10760380160,0.012141178,-0.003810411,0.019756972,0.028248853,-1.146940231,0.02829368,10.76038016
1.63E+18,10769980160,0.01215811,-0.003850153,0.019876918,0.021466916,-1.587872267,-0.299005985,10.76998016
1.63E+18,10779960064,0.012223819,-0.003965936,0.019944273,0.008575734,-1.996323466,0.404265642,10.77996006
1.63E+18,10789970176,0.012445884,-0.004124808,0.01993826,-0.004697384,-2.647653103,0.392518908,10.78997018
1.63E+18,10799980032,0.012630176,-0.004118185,0.019900037,-0.006547085,-2.650342941,-0.221280307,10.79998003
1.63E+18,10811940096,0.012582541,-0.003943912,0.019845263,-0.016440102,-1.695749879,-0.128663793,10.8119401
1.63E+18,10819970048,0.01241343,-0.003695858,0.019684531,-0.042251483,-1.334753037,0.43413496,10.81997005
1.63E+18,10831750144,0.012155492,-0.003495851,0.019435206,-0.050327145,-1.57320857,0.447014928,10.83175014
1.63E+18,10839960064,0.011772905,-0.003487055,0.019237272,-0.032398328,-1.422250152,0.145661756,10.83996006
1.63E+18,10850020096,0.011480548,-0.003721812,0.01909424,-0.028944254,-1.087559223,-0.118234344,10.8500201
1.63E+18,10859970048,0.01150648,-0.004090615,0.018920826,-0.03713712,-1.583476901,-0.299458712,10.85997005
1.63E+18,10870010112,0.011702353,-0.004467142,0.018740675,-0.030603433,-2.094467402,-0.105338775,10.87001011
1.63E+18,10879960064,0.012280564,-0.00471477,0.018365727,-0.024052566,-1.992529511,-0.384307444,10.87996006
1.63E+18,10890020096,0.01230972,-0.004918511,0.01822147,-0.032543296,-1.953418732,-0.484824061,10.8900201
1.63E+18,10899970048,0.012179921,-0.004955976,0.018037091,-0.036666568,-2.206529856,-0.192563325,10.89997005
1.63E+18,10909980160,0.01187431,-0.004910816,0.017861778,-0.035233655,-2.091619492,-0.29504928,10.90998016
1.63E+18,10920010240,0.011587505,-0.004887662,0.017659702,-0.044720375,-1.74426055,-0.204227969,10.92001024
1.63E+18,10930030080,0.011409341,-0.004833451,0.017416613,-0.048059796,-2.00291276,-0.477577358,10.93003008
1.63E+18,10939950080,0.011244803,-0.004641936,0.01719416,-0.043052363,-2.078183651,-1.002728224,10.93995008
1.63E+18,10950060032,0.011118073,-0.004286731,0.01695014,-0.054046624,-1.82980454,-0.8308447,10.95006003
1.63E+18,10960020224,0.011098174,-0.003867471,0.016620639,-0.070065538,-2.215410471,0.093125775,10.96002022
1.63E+18,10969970176,0.011066559,-0.003591033,0.016295859,-0.056399901,-2.721730709,0.546478152,10.96997018
1.63E+18,10979960064,0.010948542,-0.003669372,0.016096158,-0.028588198,-2.59791708,0.081822708,10.97996006
1.63E+18,10990090240,0.010937592,-0.004044953,0.015988309,-0.019473735,-2.194604635,-0.354210436,10.99009024
1.63E+18,10999980032,0.011157812,-0.004460143,0.015873921,-0.023354683,-2.185477495,-0.12920706,10.99998003
1.63E+18,11010180096,0.011534539,-0.004735676,0.015764519,-0.015989496,-2.267135859,0.130282313,11.0101801
1.63E+18,11020000256,0.011991792,-0.004786366,0.015700517,-0.009986614,-1.971250415,-0.374158829,11.02000026
1.63E+18,11030060032,0.012388318,-0.004646546,0.015622543,-0.018217039,-1.86213696,-0.273873657,11.03006003
1.63E+18,11039990016,0.012716548,-0.004501952,0.01549418,-0.02642728,-2.094848633,0.334198266,11.03999002
1.63E+18,11050610176,0.012981401,-0.004367537,0.01538213,-0.016038429,-2.293645859,-0.441468149,11.05061018
1.63E+18,11060030208,0.013098977,-0.004253955,0.015293654,-0.021758505,-1.940810323,-0.531229794,11.06003021
1.63E+18,11070020096,0.013276932,-0.004245238,0.015113439,-0.042275743,-2.077202082,0.135605037,11.0700201
1.63E+18,11079960064,0.013918553,-0.003898337,0.014645354,-0.043578936,-2.166513681,-0.22138156,11.07996006
1.63E+18,11090030080,0.014213982,-0.00379049,0.014431714,-0.039609565,-2.019777536,-0.134685412,11.09003008
1.63E+18,11100020224,0.014434584,-0.003466638,0.014241647,-0.036548952,-1.800394416,0.703436553,11.10002022
1.63E+18,11110010112,0.014661052,-0.003122726,0.014044257,-0.036674113,-1.999406099,0.687355399,11.11001011
1.63E+18,11120040192,0.014627588,-0.002954938,0.013908726,-0.01799232,-2.085447788,0.009408378,11.12004019
1.63E+18,11129990144,0.014275309,-0.003131253,0.013868938,-0.005641342,-1.633420944,0.03218139,11.12999014
1.63E+18,11139970048,0.013965632,-0.003705068,0.013805907,-0.017793863,-1.528506994,0.329188168,11.13997005
1.63E+18,11155620096,0.013835526,-0.004347471,0.013723422,-0.011713623,-2.217774868,-0.507929564,11.1556201
1.63E+18,11160470016,0.013697185,-0.00472957,0.013713837,0.003519312,-2.203841686,-1.16223371,11.16047002
1.63E+18,11170040064,0.01359568,-0.004785747,0.013718369,-0.003233228,-1.871690631,-1.05445981,11.17004006
1.63E+18,11179980032,0.013597422,-0.004671871,0.013640284,-0.023949333,-1.87278831,0.017877437,11.17998003
1.63E+18,11190030080,0.013569777,-0.004649553,0.013470931,-0.034053841,-2.318479061,1.087578774,11.19003008
1.63E+18,11199980032,0.013458223,-0.004653183,0.013381533,-0.004205135,-2.720504761,-0.309992999,11.19998003
1.63E+18,11209990144,0.013266904,-0.004522053,0.013394928,0.000144857,-2.069812775,-1.525725126,11.20999014
1.63E+18,11219980032,0.013194447,-0.004310049,0.013301936,-0.030820576,-1.656535745,-0.665383995,11.21998003
1.63E+18,11230750208,0.013363766,-0.004102811,0.013079982,-0.04894057,-1.742794037,0.043504018,11.23075021
1.63E+18,11239980032,0.013467178,-0.00387876,0.01283147,-0.045161153,-2.064796209,0.092722416,11.23998003
1.63E+18,11249980160,0.013319248,-0.003697124,0.01266918,-0.022006374,-2.053070545,-0.430298746,11.24998016
1.63E+18,11259960064,0.013139647,-0.003699637,0.012597226,-0.013664585,-1.528312922,-0.419385225,11.25996006
1.63E+18,11270020096,0.0131395,-0.003845794,0.012503424,-0.01965772,-1.824764133,0.105510049,11.2700201
1.63E+18,11280040192,0.013822681,-0.004133952,0.01227271,-0.008567964,-2.46367383,0.1349051,11.28004019
1.63E+18,11289960192,0.01383211,-0.004060005,0.012278236,0.007391213,-2.339601994,0.135905653,11.28996019
1.63E+18,11299950080,0.013797796,-0.004154358,0.012338418,0.014953914,-2.112642288,-0.06806384,11.29995008
1.63E+18,11330140160,0.013878391,-0.004521953,0.012600299,0.03374285,-2.342177629,-0.071758009,11.33014016
1.63E+18,11340000256,0.014023044,-0.004363216,0.012737763,0.022474419,-1.773551703,0.321782172,11.34000026
1.63E+18,11350050048,0.014239735,-0.004096257,0.012821235,0.017434326,-1.948588967,-0.156263471,11.35005005
1.63E+18,11361600000,0.01445239,-0.003793907,0.012903309,0.016054854,-1.416041255,-0.293324828,11.3616
1.63E+18,11369970176,0.014708982,-0.003463386,0.012950697,0.00728401,-1.082013249,0.376262277,11.36997018
1.63E+18,11380100096,0.014960017,-0.003091933,0.012972321,0.005834691,-1.532974362,0.459068686,11.3801001
1.63E+18,11390010112,0.015004284,-0.002796325,0.013012331,0.01131529,-1.732750654,0.587761402,11.39001011
1.63E+18,11399980032,0.014905984,-0.002755248,0.013109065,0.0266193,-1.965156078,0.878807366,11.39998003
1.63E+18,11410040064,0.014749896,-0.002971419,0.0132982,0.045312729,-2.119155407,0.828758359,11.41004006
1.63E+18,11420040192,0.014526353,-0.003251223,0.01356922,0.058750669,-2.094469309,0.369152337,11.42004019
1.63E+18,11430540032,0.014360333,-0.003468867,0.013877115,0.062156778,-2.096515894,0.002350254,11.43054003
1.63E+18,11439980032,0.014418684,-0.003638982,0.014173278,0.058116766,-2.176188469,0.224724114,11.43998003
1.63E+18,11469950208,0.015119468,-0.003388835,0.015187149,0.081431951,-2.365146399,0.647922456,11.46995021
1.63E+18,11480010240,0.015802352,-0.003616575,0.015390125,0.0802235,-2.336485624,1.016996622,11.48001024
1.63E+18,11490000128,0.015822702,-0.003792293,0.015785667,0.081215852,-2.192267895,1.407756686,11.49000013
1.63E+18,11501620224,0.015737314,-0.003941485,0.016223619,0.090246423,-1.934060931,0.93290633,11.50162022
1.63E+18,11510080000,0.015665112,-0.00389643,0.01663561,0.073929319,-1.646992564,0.553656816,11.51008
1.63E+18,11519980032,0.015803178,-0.003593873,0.016930428,0.052684151,-1.292595029,0.877361894,11.51998003
1.63E+18,11530050048,0.016097172,-0.003086729,0.017172979,0.049704839,-1.249980688,1.108437061,11.53005005
1.63E+18,11540020224,0.016363364,-0.002614179,0.017429441,0.055401711,-1.701668382,0.919367015,11.54002022
1.63E+18,11560010240,0.016795369,-0.002617288,0.018126737,0.089333567,-1.937298059,1.146757841,11.56001024
1.63E+18,11570000128,0.016912301,-0.003003912,0.018659368,0.118460376,-2.015303612,0.433184624,11.57000013
1.63E+18,11579970048,0.016951433,-0.003387346,0.019297436,0.131073682,-1.882260323,0.020888541,11.57997005
1.63E+18,11590010112,0.017087944,-0.003672235,0.019929362,0.122046015,-1.929354072,0.352942944,11.59001011
1.63E+18,11599980032,0.017328113,-0.003676399,0.020499571,0.112107173,-1.997534394,0.854932904,11.59998003
1.63E+18,11611670016,0.017529868,-0.003422979,0.02106033,0.115111976,-1.878862977,1.298215628,11.61167002
1.63E+18,11619970048,0.017687999,-0.003196813,0.021654166,0.12166242,-1.97089839,1.491340756,11.61997005
1.63E+18,11630310144,0.017835498,-0.003141821,0.022274681,0.126815562,-2.040817022,1.73319602,11.63031014
1.63E+18,11640020224,0.017904671,-0.003321166,0.022915225,0.13030496,-1.971924067,1.909360647,11.64002022
1.63E+18,11650000128,0.017866917,-0.003647831,0.023592909,0.138007338,-1.705569506,1.8920542,11.65000013
1.63E+18,11659970048,0.017722497,-0.003840044,0.024273927,0.1341491,-1.553673744,1.764178276,11.65997005
1.63E+18,11669960192,0.017460016,-0.003771112,0.024938056,0.131191593,-1.656627059,1.095281839,11.66996019
1.63E+18,11680020224,0.017685694,-0.003800051,0.025317049,0.119279282,-1.54319334,1.478592277,11.68002022
1.63E+18,11690020096,0.017483202,-0.003713297,0.02585976,0.102682445,-1.615545392,1.933248401,11.6900201
1.63E+18,11699970048,0.017543975,-0.003799876,0.026346582,0.094460884,-1.850147963,1.174750686,11.69997005
1.63E+18,11709980160,0.017670872,-0.003783557,0.026811228,0.095313487,-1.972314715,0.878211439,11.70998016
1.63E+18,11719980032,0.017719494,-0.003692884,0.027295582,0.097022021,-1.760630488,1.035400033,11.71998003
1.63E+18,11730020096,0.017753568,-0.003657881,0.027758367,0.09077189,-1.774453402,0.692114949,11.7300201
1.63E+18,11739950080,0.017754815,-0.003664728,0.028219886,0.095220734,-1.755739689,0.26333648,11.73995008
1.63E+18,11749980160,0.017708569,-0.003749196,0.028696976,0.094293238,-1.628441691,0.746471405,11.74998016
